114338;Fiorello Bastianoni;0;Pinguini Polari;Bianco e Nero;
114339;Bianca Maria Tarolli;0;Ippopotami Viola;Viola e Oro;
114340;Fausto Manis;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
114341;Olimpia Corbetta;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114342;Pippo Ceroni;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
114343;Dolores Sallemi;0;Gatti Neri;Nero e Viola;
114344;Andrea Carmine Crescenzio;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
114345;Martino Livi Bacci;0;Cavalieri d'Argento;Argento e Blu;
114346;Daniela Della Monica;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
114347;Maria Domenica Rognoni;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
114348;Maria Cecilia Loreto;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114349;Sebastiano Salvini;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
114350;Pierantonio Rescaglio;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114351;Raffaella Fiormaria Mennuni;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114352;Ombretta Marcucci;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114353;Dolores Salvini;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
114354;Agostino Zanda;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114355;Gabriele Giro;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114356;Fulvia Michela Aderenti;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114357;Gabriella Ostellari;0;Aquile Reali;Blu e Oro;Reali del Cielo
114358;Raffaella Fiormaria Casson;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114359;Maurizio Garnero Santanche';0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114360;Nerina Guerzoni;0;Cavalieri d'Argento;Argento e Blu;
114361;Filippo Maria Barelli;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114362;Anna Maria Richetti;0;Aquile Reali;Blu e Oro;Reali del Cielo
114363;Maria Manunza;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114364;Ornella Bedin;0;Delfini Argentati;Argento e Nero;Onde Argentate
114365;Agostino Giaretta;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
114366;Antonio Michele Pesco;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
114367;Eugenio Caruso;0;Gatti Neri;Nero e Viola;
114368;Leopoldo Senese;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
114369;Maria Antonietta Stradiotto;0;Cavalieri d'Argento;Argento e Blu;
114370;Manuel Robol;0;Gatti Neri;Nero e Viola;
114371;Lorenzo Emilio Pardini;0;Gatti Neri;Nero e Viola;
114372;Luciana Valpiana;0;Pinguini Polari;Bianco e Nero;
114373;Luca Camber;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114374;Ester Storace;0;Orsi Polari;Bianco e Blu;
114375;Jas Veronesi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114376;Gianrico Colombo;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114377;Maria Paola Spelgatti;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114378;Vanni Zangrillo;0;Ippopotami Viola;Viola e Oro;
114379;Filippo Maria Falomi;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
114380;Renzo Borghesi;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
114381;Gaetano Barba;0;Cavalieri d'Argento;Argento e Blu;
114382;Maria Cecilia Fattori;0;Pinguini Polari;Bianco e Nero;
114383;Tamara Michelini;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114384;Silvia Tredese;0;Aquile Reali;Blu e Oro;Reali del Cielo
114385;Rita Mantovano;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114386;Maria Luisa Vegas;0;Orsi Polari;Bianco e Blu;
114387;Leonardo Alfonzi;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
114388;Tana Puglia;0;Orsi Polari;Bianco e Blu;
114389;Sandro Mario Treu;0;Pavoni Reali;Oro e Viola;Ali Reali
114390;Patrizia Saia;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114391;Euprepio Donno;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114392;Cataldo Castiello;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114393;Tino Perosino;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
114394;Alessia Micciche';0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
114395;Laura Colli;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114396;Fiammetta Sircana;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
114397;Stanislao Albertini;0;Gatti Neri;Nero e Viola;
114398;Vittoria Francesca Maria Gabana;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114399;Marcello D'ascola;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114400;Fedele Palmizio;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
114401;Raffaele Dondeynaz;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
114402;Luciana Florino;0;Delfini Argentati;Argento e Nero;Onde Argentate
114403;Albert Vano;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
114404;Giacinto Cerno;0;Pinguini Polari;Bianco e Nero;
114405;Sauro Fosson;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114406;Ivan Castellani;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114407;Elvira Lucia Lombardi Satriani;0;Gatti Neri;Nero e Viola;
114408;Rosaria Scoma;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114409;Licia Gallone;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114410;Elio Flammia;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
114411;Irene Valdinosi;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
114412;Mariapia Barbaro;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114413;Sara Ruvolo;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
114414;Franco Agostinelli;0;Gatti Neri;Nero e Viola;
114415;Fiorenza Antolini;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
114416;Daisy Piloni;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
114417;Vincenzo Maria Uras;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114418;Loris Giuseppe Parrini;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114419;Mauro Maria Testor;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
114420;Lorenzo Emilio Carbone;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114421;Pamela Giacoma Giovanna Livi Bacci;0;Gatti Neri;Nero e Viola;
114422;Annalisa Saggese;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
114423;Tomaso Verducci;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114424;Giulio Mario Licheri;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114425;Ada Susta;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
114426;Ombretta Maria Bizzotto;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
114427;Susanna Donatella Cotti;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114428;Maurizio Bernini;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114429;Vita Maria Azzollini;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114430;Hans Valdinosi;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
114431;Baldassare Toia;0;Pavoni Reali;Oro e Viola;Ali Reali
114432;Nello Cortelloni;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114433;Carlo Taviani;0;Pinguini Polari;Bianco e Nero;
114434;Lavinia Buccarella;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
114435;Domenico Besostri;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114436;Ugo Mazzatorta;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114437;Tiziana Carmela Rosaria Pianetta;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114438;Nicodemo Francesco Orellana;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114439;Armando Colla;0;Delfini Argentati;Argento e Nero;Onde Argentate
114440;Giuliomaria Pittelli;0;Ippopotami Viola;Viola e Oro;
114441;Ilaria Milone;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114442;Assuntela Massucco;0;Pinguini Polari;Bianco e Nero;
114443;Alberto Adalgisio De Rigo;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
114444;Ida Orsomarso;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114445;Carlo Azeglio Spagnolli;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114446;Dafne Gruosso;0;Delfini Argentati;Argento e Nero;Onde Argentate
114447;Donella Allegrini;0;Ippopotami Viola;Viola e Oro;
114448;Mauro Antonio Donato Camerini;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
114449;Mariano Chiurazzi;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114450;Maria Celeste Borghesi;0;Ippopotami Viola;Viola e Oro;
114451;Carmelo De Angelis;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114452;Linda Ulivi;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114453;Alessio Mininno;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
114454;Elidio Antonione;0;Ippopotami Viola;Viola e Oro;
114455;Agazio Pedrini;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
114456;Gian Pietro Candiani;0;Pinguini Polari;Bianco e Nero;
114457;Ferdinando Sangalli;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114458;Gianluigi Pezzopane;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
114459;Adriana Maraventano;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
114460;Leonardo Guerra;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
114461;Liborio Bonatesta;0;Gatti Neri;Nero e Viola;
114462;Tommaso Cantu';0;Aquile Blu;Blu e Bianco;Aquile Volanti
114463;Giuseppe Luigi Salvatore De Carlo;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114464;Celestino Dentamaro;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
114465;Francesco Maria Bitonci;0;Aquile Reali;Blu e Oro;Reali del Cielo
114466;Arturo Mario Ventucci;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
114467;Oscar Luigi Fausti;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114468;Manuel Bodega;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
114469;Doris Iwobi;0;Ippopotami Viola;Viola e Oro;
114470;Eva Orsi;0;Pinguini Polari;Bianco e Nero;
114471;Renato Guerino Mazzarello;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114472;Roberta Rufa;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114473;Guido Cesare La Russa;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
114474;Stelio Giorgis;0;Aquile Reali;Blu e Oro;Reali del Cielo
114475;Etelwardo Stucchi;0;Pavoni Reali;Oro e Viola;Ali Reali
114476;Riccardo Mancuso;0;Cavalieri d'Argento;Argento e Blu;
114477;Giulia Storace;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114478;Daniele Cirinna';0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
114479;Rossana Stabile;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114480;Simona Nunzia Pieroni;0;Delfini Argentati;Argento e Nero;Onde Argentate
114481;Maria Antonietta Marchetti;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114482;Giuseppe Camusso;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114483;Lionello Marco Mancino;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114484;Ernesto Toffanin;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
114485;Valeria Fontana;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
114486;Sara Tomaselli;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
114487;Vincenzo Maria Roilo;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114488;Edoardo Rossomando;0;Pinguini Polari;Bianco e Nero;
114489;Giuseppe Fosson;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
114490;Gianpaolo Di Nicola;0;Cavalieri d'Argento;Argento e Blu;
114491;Aldo Saporito;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
114492;Massimo Vittorio Mangialavori;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114493;Manfredi Agogliati;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114494;Giovanna Germontani;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
114495;Mariastella Boldrini;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114496;Gianmauro Corsini;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
114497;Erika Bocca;0;Cavalieri d'Argento;Argento e Blu;
114498;Claudio Lupo;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
114499;Aventino Demasi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
114500;Vito Rosario Giorgianni;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
114501;Lorenzo Uras;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
114502;Guido Quintino Maceratini;0;Orsi Polari;Bianco e Blu;
114503;Leana Meluzzi;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
114504;Lidia Nave;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114505;Sandro Mario Lusi;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114506;Pier Ferdinando Taverna;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114507;Filippo Maria Leonardi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114508;Ivo Biondelli;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114509;Enzo Giorgio Secondo Montagnino;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114510;Marcello Tibaldi;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114511;Maurizio De Zulueta;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
114512;Donato Tommaso Meduri;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
114513;Lucia Bonifazi;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114514;Luciana Pininfarina;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114515;Willer Ferrara;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114516;Pamela Giacoma Giovanna Ronchi;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
114517;Giampaolo Brunale;0;Delfini Argentati;Argento e Nero;Onde Argentate
114518;Helga Zizza;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114519;Elena Berardi;0;Delfini Argentati;Argento e Nero;Onde Argentate
114520;Enrico Patuanelli;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114521;Tino Cioffi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114522;Miguel Bondi;0;Gatti Neri;Nero e Viola;
114523;Pietro Mundi;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
114524;Pippo Guerra;0;Orsi Polari;Bianco e Blu;
114525;Pierpaolo Besostri;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114526;Maria Giuseppa Scalia;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114527;Gian Guido Mazzaracchio;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
114528;Gaetano Antonio Bonadonna;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
114529;Marina Rognoni;0;Cavalieri d'Argento;Argento e Blu;
114530;Fabrizio Capelli;0;Orsi Polari;Bianco e Blu;
114531;Rosaria Mancuso;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
114532;Erika Nicita;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
114533;Maria Agostina Campari;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114534;Manfredi Pettinato;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114535;Amedeo Benedetti Valentini;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114536;Gianpietro Battista;0;Cavalieri d'Argento;Argento e Blu;
114537;Francesco La Pietra;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
114538;Stefania Gabriella Anastasia Berger;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114539;Rosanna Bergamo;0;Pavoni Reali;Oro e Viola;Ali Reali
114540;Irene Petrucci;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
114541;Emiddio Bobbio;0;Pavoni Reali;Oro e Viola;Ali Reali
114542;Milos De Angelis;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
114543;Elisa Gasbarri;0;Cavalieri d'Argento;Argento e Blu;
114544;Marco Besostri;0;Aquile Reali;Blu e Oro;Reali del Cielo
114545;Iunio Valerio Anastasi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114546;Manfredi Boco;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114547;Jose' Luiz Vono;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114548;Santo Bertoni;0;Delfini Argentati;Argento e Nero;Onde Argentate
114549;Emilio Milana;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
114550;Tiziana Carmela Rosaria Martini;0;Cavalieri d'Argento;Argento e Blu;
114551;Maria Luisa Zullo;0;Delfini Argentati;Argento e Nero;Onde Argentate
114552;Gino Occhipinti;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114553;Carlo Luigi Casolati;0;Orsi Polari;Bianco e Blu;
114554;Serenella Licastro Scardino;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
114555;Peppe Bo;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114556;Fausto Lauricella;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
114557;Maria Elisabetta Serafini;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114558;Gian Guido Lepri;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
114559;Laura Endrizzi;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114560;Paolo De Bertoldi;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
114561;Achille Ortis;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114562;Silvia Alfonzi;0;Aquile Reali;Blu e Oro;Reali del Cielo
114563;Concetta Saia;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114564;Guido Cesare Cappelletti;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114565;Lello Lombardo;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114566;Sebastiano Gawronski;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114567;Ada Lombardo;0;Delfini Argentati;Argento e Nero;Onde Argentate
114568;Leonzio Bodega;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114569;Giampaolo Vittorio Elio Latronico;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114570;Davide Valente;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
114571;Alfredo Martinat;0;Pavoni Reali;Oro e Viola;Ali Reali
114572;Lavinia Castiglione;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114573;Ida Maria Castiello;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
114574;Renato Possa;0;Cavalieri d'Argento;Argento e Blu;
114575;Davide Collino;0;Pavoni Reali;Oro e Viola;Ali Reali
114576;Lamberto Carofiglio;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114577;Nunzia Tancredi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114578;Vito Claudio Bedin;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
114579;Luciana Crino';0;Rinoceronti Blu;Verde e Argento;Rino Blu
114580;Gian Marco Marcheschi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114581;Gian Carlo Garavini;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114582;Sauro Cherchi;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114583;Raffaela Drago;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
114584;Bianca Laura Gramazio;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114585;Emiddio Caprili;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
114586;Virginia Iervolino;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114587;Oreste Benedetti Valentini;0;Pinguini Polari;Bianco e Nero;
114588;Antonello Bizzotto;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114589;Maria Luisa Fiorillo;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
114590;Armin Cucchi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114591;Gianclaudio Zeller;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
114592;Nicolo' Tato';0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114593;Nunzia D'urso;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
114594;Nello Girotto;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
114595;Giuseppe Francesco Maria Cucca;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
114596;Pier Ferdinando Borghi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
114597;Gerardo Rossomando;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
114598;Leonardo De Sena;0;Pinguini Polari;Bianco e Nero;
114599;Orietta Auddino;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
114600;Michaela Ferrara;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114601;Lucrezia Occhipinti;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114602;Alfonso Scalia;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
114603;Alberto Adalgisio Poli;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114604;Ylenia Moro;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
114605;Marino Germano Matteoli;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
114606;Assuntela Calenda;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114607;Achille Ostellari;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
114608;Saverio Salvatore Legnini;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
114609;Costantino Centinaio;0;Cavalieri d'Argento;Argento e Blu;
114610;Pamela Giacoma Giovanna De Priamo;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
114611;Pietro Boldrini;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
114612;Giulio Patuanelli;0;Cavalieri d'Argento;Argento e Blu;
114613;Rosetta Enza Del Roio;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
114614;Margherita Razzi;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114615;Gianmarco Tarquinio;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
114616;Natale Di Giacomo;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114617;Lionello Mussini;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114618;Magda Angela Tibaldi;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
114619;Jose' Luiz Maffioli;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114620;Tony Chike Lo Curzio;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
114621;Vincenza Bongiorno;0;Orsi Polari;Bianco e Blu;
114622;Serenella Nisini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
114623;Walter Ragno;0;Orsi Polari;Bianco e Blu;
114624;Patrizia Berger;0;Aquile Blu;Blu e Bianco;Aquile Volanti
114625;Silvano Toniolli;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114626;Guido Quintino Ferrara;0;Delfini Argentati;Argento e Nero;Onde Argentate
114627;Raffaella Durigon;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
114628;Alberto Adalgisio Zanone;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114629;Meinhard Garraffa;0;Gatti Neri;Nero e Viola;
114630;Ricardo Antonio Vaccari;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
114631;Roberta Milana;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
114632;Alfredo Scarpetti;0;Gatti Neri;Nero e Viola;
114633;Maria Agostina Lauria;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
114634;Carla Palermo;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
114635;Donato Stancanelli;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114636;Elidio Trevisi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
114637;Colomba Galli;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
114638;Tana Barbolini;0;Rinoceronti Blu;Verde e Argento;Rino Blu
114639;Franco Costantino Valdinosi;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
114640;Carlo Luigi Perrin;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
114641;Gabriele Fruscio;0;Orsi Polari;Bianco e Blu;
114642;Maria Elisabetta Tato';0;Tigri Nere;Nero e Arancione;Tigri Infuocate
114643;Angelo Staniscia;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
114644;Simone Gambaro;0;Orsi Polari;Bianco e Blu;
114645;Vincenza Saro;0;Orsi Polari;Bianco e Blu;
114646;Rosaria Ronchi;0;Aquile Reali;Blu e Oro;Reali del Cielo
114647;Gian Carlo Trematerra;0;Aquile Reali;Blu e Oro;Reali del Cielo
114648;Rosetta Enza Sallemi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
114649;Lara Angius;0;Gatti Neri;Nero e Viola;
114650;Fabiola Borghesi;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
114651;Severino Ricchiuti;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
114652;Carlo Luigi Mallegni;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
114653;Gianluigi D'ippolito Vitale;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
114654;Enzo Giorgio Secondo D'urso;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
114655;Josefa Augussori;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
114656;Roberto Maria Ferdinando Ruvolo;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
