129016;Stefano Carlino;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129017;Daria Marano;0;Aquile Blu;Blu e Bianco;Aquile Volanti
129018;Elio Ciampolillo;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129019;Filippo Maria Sinisi;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
129020;Daisy Danieli;0;Orsi Polari;Bianco e Blu;
129021;Altero Menia;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129022;Giampaolo Vittorio Elio Carpi;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129023;Antonio Gianfranco Donadi;0;Aquile Blu;Blu e Bianco;Aquile Volanti
129024;Fiorello Zizza;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
129025;Aurora Semeraro;0;Ippopotami Viola;Viola e Oro;
129026;Anna Rita Vetrella;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129027;Celestino Perrone;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
129028;Nadia Zecchino;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129029;Giuseppe Onorato Benito Borghese;0;Cavalieri d'Argento;Argento e Blu;
129030;Bianca Maria Fede;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
129031;Amintore Di Piazza;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129032;Ester La Russa;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
129033;Albertino Morselli;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
129034;Linda Bencini;0;Gatti Neri;Nero e Viola;
129035;Patty Gallicchio;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129036;Lionello D'andrea;0;Aquile Reali;Blu e Oro;Reali del Cielo
129037;Fabiola Lotito;0;Orsi Polari;Bianco e Blu;
129038;Sandro Vegas;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129039;Nicoletta Sileri;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129040;Michele Barelli;0;Cavalieri d'Argento;Argento e Blu;
129041;Vilma Malpezzi;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
129042;Fausto Wilde;0;Ippopotami Viola;Viola e Oro;
129043;Michaela Mazzoni;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
129044;Luigi Robol;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
129045;Gian Giacomo Silvestri;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129046;Giuseppe Luigi Salvatore Capelli;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
129047;Adele Piglionica;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129048;Elidio Lasagna;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129049;Mario Semenzato;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129050;Ettore Fazio;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
129051;Gianni Lisei;0;Cavalieri d'Argento;Argento e Blu;
129052;Rosario Mattesini;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
129053;Lucrezia Bortolotto;0;Delfini Argentati;Argento e Nero;Onde Argentate
129054;Maria Paola Tancredi;0;Pavoni Reali;Oro e Viola;Ali Reali
129055;Leonardo Pasquini;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
129056;Alfonso Masini;0;Delfini Argentati;Argento e Nero;Onde Argentate
129057;Mariangela Magoni;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129058;Helga Provera;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129059;Bernabo' Alfonzi;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129060;Edoardo Franco;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
129061;Lucrezia Vetrella;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
129062;Ludovico Calandrini;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129063;Felicia Mazzatorta;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
129064;Lucia Puglisi;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
129065;Caterina Carbone;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129066;Piero Iannuzzi;0;Orsi Polari;Bianco e Blu;
129067;Carlo Azeglio Daniele Galdi;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129068;Altero Rotondi;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129069;Franco Costantino Bornacin;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
129070;Nitto Francesco Scalfarotto;0;Orsi Polari;Bianco e Blu;
129071;Gaspare Antonio Marano;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
129072;Nando Iannone;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
129073;Maria Cecilia Comincini;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
129074;Marta Cabras;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
129075;Calogero Caleo;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
129076;Lorenzo Emilio Giordano;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
129077;Cesarino Cassinelli;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129078;Marzia Meleleo;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129079;Grazia Barbato;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
129080;Gianpaolo Consiglio;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
129081;Grazia Ricchiuti;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
129082;Nicolo' Gentile;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129083;Stelio Pittelli;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
129084;Giuseppe Francesco Maria Stefano;0;Gatti Neri;Nero e Viola;
129085;Ersilia Casolati;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129086;Lorenzo Emilio Cabras;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129087;Alessio Serra;0;Gatti Neri;Nero e Viola;
129088;Vittorio Poretti;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
129089;Aniello Maffioli;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129090;Niccolo' Massucco;0;Aquile Blu;Blu e Bianco;Aquile Volanti
129091;Vidmer Mura;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
129092;Filomeno Biagio Florino;0;Cavalieri d'Argento;Argento e Blu;
129093;Elio Liuzzi;0;Pavoni Reali;Oro e Viola;Ali Reali
129094;Raffaela Cicolani;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129095;Maria Laura De Angelis;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
129096;Donato Sposetti;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
129097;Guido Quintino Spilabotte;0;Pavoni Reali;Oro e Viola;Ali Reali
129098;Milziade Urraro;0;Delfini Argentati;Argento e Nero;Onde Argentate
129099;Marzia Magoni;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
129100;Gelsomina Libe';0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129101;Michaela Nardini;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129102;Rosellina Amorena;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
129103;Milos Silvestri;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129104;Maria Claudia Magorno;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
129105;Sauro Del Roio;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
129106;Daniele Valditara;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
129107;Orietta Gaglione;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129108;Rossana Serena;0;Pinguini Polari;Bianco e Nero;
129109;Michele Arcangelo Comincini;0;Gatti Neri;Nero e Viola;
129110;Guido Cesare Rossa;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
129111;Vittorio Tabladini;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129112;Maria Cristina Thaler Ausserhofer;0;Ippopotami Viola;Viola e Oro;
129113;Cristina Cantalamessa;0;Orsi Polari;Bianco e Blu;
129114;Gian Piero Lo Moro;0;Cavalieri d'Argento;Argento e Blu;
129115;Guido Cesare Formigoni;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129116;Antonio Salvatore Demasi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
129117;Carlo Bernasconi;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129118;Ilaria Boldrini;0;Delfini Argentati;Argento e Nero;Onde Argentate
129119;Pierpaolo Scoma;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
129120;Federico Lubrano Di Ricco;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
129121;Ida Bianchi;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129122;Ylenia La Russa;0;Aquile Reali;Blu e Oro;Reali del Cielo
129123;Virginia Bettini;0;Delfini Argentati;Argento e Nero;Onde Argentate
129124;Emma Vicari;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129125;Alfonso Milo;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129126;Leonzio D'ascola;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129127;Tancredi Naturale;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129128;Sandro Mautone;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
129129;Carlo Azeglio Lo Moro;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129130;Giorgio Latronico;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129131;Marinella Crisafulli;0;Aquile Reali;Blu e Oro;Reali del Cielo
129132;Elio Gamba;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129133;Ivo Conte;0;Orsi Polari;Bianco e Blu;
129134;Ada Parente;0;Aquile Blu;Blu e Bianco;Aquile Volanti
129135;Alessandra Storace;0;Orsi Polari;Bianco e Blu;
129136;Federico Maiorino;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129137;Nazario Murineddu;0;Aquile Blu;Blu e Bianco;Aquile Volanti
129138;Virginia Lisi;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129139;Susy Crescenzio;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129140;Ricardo Antonio Enriques;0;Cavalieri d'Argento;Argento e Blu;
129141;Rossano Caruso;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
129142;Fabiola Tiraboschi;0;Pinguini Polari;Bianco e Nero;
129143;Armin Urraro;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129144;Antonio Salvatore Rame;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129145;Davide Betta;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
129146;Ciro Pedrizzi;0;Orsi Polari;Bianco e Blu;
129147;Athos Maggiore;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
129148;Paolo Veltri;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129149;Ricardo Antonio Del Vecchio;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129150;Orietta Agoni;0;Pinguini Polari;Bianco e Nero;
129151;Ferdinando Chiaromonte;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129152;Nerina Mussolini;0;Ippopotami Viola;Viola e Oro;
129153;Bartolo Martelli;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
129154;Gavino Contestabile;0;Pavoni Reali;Oro e Viola;Ali Reali
129155;Alessandra Casini;0;Orsi Polari;Bianco e Blu;
129156;Sauro Carcarino;0;Pinguini Polari;Bianco e Nero;
129157;Lucia Bianconi;0;Aquile Blu;Blu e Bianco;Aquile Volanti
129158;Venera Pinzger;0;Delfini Argentati;Argento e Nero;Onde Argentate
129159;Alberto Pietro Maria Cambursano;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
129160;Vidmer Corti;0;Ippopotami Viola;Viola e Oro;
129161;Aleandro Giannuzzi;0;Pavoni Reali;Oro e Viola;Ali Reali
129162;Lorenzo Cardinali;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129163;Giuliano Ceruti;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129164;Mariano Camusso;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129165;Giacomo Nava;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
129166;Adele Naro;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129167;Gianluigi Mancuso;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
129168;Enzo Giorgio Secondo Ciampolillo;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
129169;Fulvia Michela Parente;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
129170;Sandro Palombo;0;Aquile Reali;Blu e Oro;Reali del Cielo
129171;William Alfieri;0;Aquile Blu;Blu e Bianco;Aquile Volanti
129172;Guido Quintino Rosso;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
129173;Gelsomina Cossiga;0;Gatti Neri;Nero e Viola;
129174;Lara Azzollini;0;Pinguini Polari;Bianco e Nero;
129175;Maria Antonietta La Russa;0;Ippopotami Viola;Viola e Oro;
129176;Gennaro Valente;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
129177;Orfeo Palermo;0;Pinguini Polari;Bianco e Nero;
129178;Mariangela Barbaro;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129179;Leana Boco;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129180;Giovanni Corrado;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
129181;Susanna Lina Giulia Zilio;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
129182;Mattia Ruta;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
129183;Rosa Maria Di Giorgi;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
129184;Giovanni Pietro Lunardi;0;Ippopotami Viola;Viola e Oro;
129185;Antonio Franco Biondelli;0;Pinguini Polari;Bianco e Nero;
129186;Giacinto Merlo;0;Aquile Reali;Blu e Oro;Reali del Cielo
129187;Gianrico Lumia;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
129188;Vito Claudio Lombardi Satriani;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
129189;Angelo Matrisciano;0;Orsi Polari;Bianco e Blu;
129190;Ada Pagliari;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129191;Domenica Pedrizzi;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129192;Ilaria Centaro;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129193;Bartolo Colombo;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
129194;Danila Giarrusso;0;Cavalieri d'Argento;Argento e Blu;
129195;Pierpaolo Briziarelli;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
129196;Tatjana Mussolini;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
129197;Learco Repetti;0;Pinguini Polari;Bianco e Nero;
129198;Francesca Maria Marconi;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
129199;Cristiano Divella;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
129200;Stanislao Alessandro Crippa;0;Pinguini Polari;Bianco e Nero;
129201;Italo Pegorer;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
129202;Giovanna Sartori;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129203;Nuccio Pedrini;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129204;Monica Papania;0;Pavoni Reali;Oro e Viola;Ali Reali
129205;Nunziante Miglio;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
129206;Gian Giacomo Conte;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129207;Alfredo Lusi;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
129208;Irene Lo Giudice;0;Aquile Reali;Blu e Oro;Reali del Cielo
129209;Ferdinando Auddino;0;Pavoni Reali;Oro e Viola;Ali Reali
129210;Marina Liris;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129211;Liliana Bucci;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129212;Alberto Pietro Maria Boscetto;0;Pavoni Reali;Oro e Viola;Ali Reali
129213;Oreste Centaro;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
129214;Nunzia Gasparri;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129215;Adolfo Mugnai;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129216;Maria Virginia Biasco;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
129217;Bianca Maria Granato;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129218;Maria Ida Dolazza;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129219;Massimo Vittorio Cardinali;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129220;Ivana Vacciano;0;Gatti Neri;Nero e Viola;
129221;Donato Tommaso Poretti;0;Pavoni Reali;Oro e Viola;Ali Reali
129222;Norberto Saggese;0;Aquile Reali;Blu e Oro;Reali del Cielo
129223;Pietro Divella;0;Delfini Argentati;Argento e Nero;Onde Argentate
129224;Cecilia Brunale;0;Orsi Polari;Bianco e Blu;
129225;Marino Germano Lauria;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
129226;Gianmarco Cantini;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129227;Licia Gubetti;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129228;Corradino Bilardi;0;Orsi Polari;Bianco e Blu;
129229;Giuseppe De Eccher;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129230;Giovanni Pietro Zambrino;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129231;Adelaide Cottarelli;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129232;Julia Scarpetti;0;Aquile Reali;Blu e Oro;Reali del Cielo
129233;Gian Carlo Segre;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129234;Alessandro Gasbarri;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129235;Gabriele Provera;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
129236;Loredana Casoli;0;Aquile Blu;Blu e Bianco;Aquile Volanti
129237;Enzo Giorgio Secondo Nicita;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
129238;Remigio Moscardelli;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129239;Stelio Ginetti;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129240;Rosario Villari;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129241;Elia Brignone;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
129242;Angela Anna Bruna De Priamo;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
129243;Corrado Giordano;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129244;Lanfranco Bertoni;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129245;Nazario Della Seta;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
129246;Demetrio Stracquadanio;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129247;Gian Pietro Fantetti;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
129248;Maria Luisa Manca;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129249;Ricardo Antonio Marti;0;Orsi Polari;Bianco e Blu;
129250;Dino Antolini;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129251;Gilberto Mauro;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
129252;Mauro Maria Bratina;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
129253;Pamela Giacoma Giovanna Speziali;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129254;Beppe Luzi;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
129255;Giampaolo Vittorio Elio Fazzolari;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129256;Francesca Pedrazzini;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
129257;Beppe Malvano;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129258;Doriano Lombardi Satriani;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129259;Eva Piatti;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129260;Oscar Luigi Salerno;0;Pavoni Reali;Oro e Viola;Ali Reali
129261;Valerio Langella;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
129262;Martino Borgonzoni;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129263;Lorenzo Guidi;0;Gatti Neri;Nero e Viola;
129264;Valentino Selva;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
129265;Meinhard Greco;0;Cavalieri d'Argento;Argento e Blu;
129266;Graziano Casolati;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
129267;Gianclaudio Bonadonna;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129268;Elvira Lucia Digilio;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
129269;Rosanna Saia;0;Gatti Neri;Nero e Viola;
129270;Lodovico Nicita;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129271;Sebastiano Fumagalli Carulli;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
129272;Alessia Stanca;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
129273;Alessandrina Maiorino;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129274;Margherita Tronti;0;Aquile Reali;Blu e Oro;Reali del Cielo
129275;Pasquale Endrizzi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129276;Bernabo' Manis;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
129277;Rossano Pardini;0;Orsi Polari;Bianco e Blu;
129278;Vasco Serena;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
129279;Angela Bizzotto;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129280;Luciano Zeller;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
129281;Ylenia D'onofrio;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129282;Enzo Giorgio Secondo Leddi;0;Aquile Blu;Blu e Bianco;Aquile Volanti
129283;Vincenzo Maria Baldini;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
129284;Gian Carlo Cucchi;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
129285;Marcello Follieri;0;Gatti Neri;Nero e Viola;
129286;Achille Lunesu;0;Delfini Argentati;Argento e Nero;Onde Argentate
129287;Ferdinando Riccardi;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129288;Ludovico Giai;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
129289;Gino Sarro;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
129290;Tullio Pepe;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
129291;Candido Bocca;0;Orsi Polari;Bianco e Blu;
129292;Gavino Pirro;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129293;Hans Padua;0;Ippopotami Viola;Viola e Oro;
129294;Romualdo Vittorio Fusillo;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
129295;Vincenza Ricciardi;0;Gatti Neri;Nero e Viola;
129296;Monica Orru';0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
129297;Pierluigi Borea;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
129298;Nunzia Cotti;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129299;Angelo Maria Minuto;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
129300;Carlo Luigi Serafini;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
129301;Rocco Bugnano;0;Cavalieri d'Argento;Argento e Blu;
129302;Livia Sollo;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129303;Mariarosaria Cucca;0;Aquile Reali;Blu e Oro;Reali del Cielo
129304;Maria Fortuna Gaudiano;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129305;Antonio Stefano Maiorino;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
129306;Ulisse De Vecchis;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
129307;Marina De Eccher;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
129308;Cinzia Maria Marilotti;0;Ippopotami Viola;Viola e Oro;
129309;Bianca Laura Sciascia;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129310;Agostino D'elia;0;Cavalieri d'Argento;Argento e Blu;
129311;Ciro Santini;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129312;Tino Strano;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129313;Vittoria Scarpinato;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129314;Angela Anna Bruna Leone;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
129315;Fabio Mangili;0;Aquile Reali;Blu e Oro;Reali del Cielo
129316;Candido De Paoli;0;Aquile Blu;Blu e Bianco;Aquile Volanti
129317;Gabriele Marconi;0;Pinguini Polari;Bianco e Nero;
129318;Venera Bruno Ganeri;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129319;Armando Vigevani;0;Aquile Reali;Blu e Oro;Reali del Cielo
129320;Anna Cinzia Pinto;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
129321;Manfred Tecce;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129322;Ettore Larizza;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
129323;Vincenzo Ruggero Mancini;0;Delfini Argentati;Argento e Nero;Onde Argentate
129324;Diana Mantovano;0;Pavoni Reali;Oro e Viola;Ali Reali
129325;Alfredo Bergonzi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129326;Oscar Luigi Volcic;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
129327;Donato Fuda;0;Pavoni Reali;Oro e Viola;Ali Reali
129328;Raffaella Borroni;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129329;Nunziante Cardinali;0;Pinguini Polari;Bianco e Nero;
129330;Lidia Tunis;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129331;Felice Carlo Chiurazzi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129332;Esteban Juan Ruggeri;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
129333;Fernando Caligiuri;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
129334;Corradino Righetti;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
129335;Nazario D'adda;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
129336;Pierluigi Bugnano;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129337;Maria Grazia De Zulueta;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
